Product ID,Active (0/1),Name *,"Categories (x,y,z...)",Price tax excluded or Price tax included,Tax rules ID,Wholesale price,On sale (0/1),Discount amount,Discount percent,Discount from (yyyy-mm-dd),Discount to (yyyy-mm-dd),Reference #,Supplier reference #,Supplier,Manufacturer,EAN13,UPC,Ecotax,Width,Height,Depth,Weight,Quantity,Minimal quantity,Visibility,Additional shipping cost,Unity,Unit price,Short description,Description,"Tags (x,y,z...)",Meta title,Meta keywords,Meta description,URL rewritten,Text when in stock,Text when backorder allowed,"Available for order (0 = No, 1 = Yes)",Product available date,Product creation date,"Show price (0 = No, 1 = Yes)","Image URLs (x,y,z...)","Delete existing images (0 = No, 1 = Yes)",Feature(Name:Value:Position),"Available online only (0 = No, 1 = Yes)",Condition,"Customizable (0 = No, 1 = Yes)","Uploadable files (0 = No, 1 = Yes)","Text fields (0 = No, 1 = Yes)",Out of stock,ID / Name of shop,Advanced stock management,Depends On Stock,Warehouse
56,1,Carlsberg Classique -  6 x 25cl ,"Boissons, Bières,Carlsberg","4,3039",1,,0,,,,,3080210001360,64916,,Carlsberg,3080210001360,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Carlsberg Carlsberg Classique -  6 x 25cl  3080210001360</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Fardeau de 4 Packs</p>,"<p>Cette Boissons, Bières,Carlsberg de la marque Carlsberg est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  6 x 25cl Fardeau de 4 Packs. Production fraîche.</p>",,Carlsberg Carlsberg Classique -  6 x 25cl  Achat demi gros,"Boissons, Bières,Carlsberg,Carlsberg,3080210001360,demi gros gros","Cette Boissons, Bières,Carlsberg de la marque Carlsberg est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  6 x 25cl Fardeau de 4 Packs.",3080210001360-Carlsberg Classique -  6 x 25cl ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/carls-25.jpg,0,"Fardeau:Fardeau de 4 Packs,Unités par palette:384,Unités par demi-palette:192,PCB:4,Degrés d'alcool:5.0,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
57,1,Carlsberg Classique -  12x25cl ,"Boissons, Bières,Carlsberg","7,5425",1,,0,,,,,3080216027104,65381,,Carlsberg,3080216027104,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Carlsberg Carlsberg Classique -  12x25cl  3080216027104</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Fardeau de 2packs</p>,"<p>Cette Boissons, Bières,Carlsberg de la marque Carlsberg est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  12x25cl Fardeau de 2packs. Production fraîche.</p>",,Carlsberg Carlsberg Classique -  12x25cl  Achat demi gros,"Boissons, Bières,Carlsberg,Carlsberg,3080216027104,demi gros gros","Cette Boissons, Bières,Carlsberg de la marque Carlsberg est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  12x25cl Fardeau de 2packs.",3080216027104-Carlsberg Classique -  12x25cl ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/carls-25.jpg,0,"Fardeau:Fardeau de 2packs,Unités par palette:192,Unités par demi-palette:96,PCB:2,Degrés d'alcool:5.0,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
58,1,Carlsberg Classique -  6x33clBoites - ,"Boissons, Bières,Carlsberg","4,4604",1,,0,,,,,3080216029917,14957,,Carlsberg,3080216029917,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Carlsberg Carlsberg Classique -  6x33clBoites -  3080216029917</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Fardeau de 4 Packs</p>,"<p>Cette Boissons, Bières,Carlsberg de la marque Carlsberg est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  6x33clBoites - Fardeau de 4 Packs. Production fraîche.</p>",,Carlsberg Carlsberg Classique -  6x33clBoites -  Achat demi gros,"Boissons, Bières,Carlsberg,Carlsberg,3080216029917,demi gros gros","Cette Boissons, Bières,Carlsberg de la marque Carlsberg est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  6x33clBoites - Fardeau de 4 Packs.",3080216029917-Carlsberg Classique -  6x33clBoites - ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/carls-33-can.jpg,0,"Fardeau:Fardeau de 4 Packs,Unités par palette:416,Unités par demi-palette:208,PCB:4,Degrés d'alcool:5.0,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
59,1,Carlsberg Classique -  1x50cl boite - ,"Boissons, Bières,Carlsberg","1,3663",1,,0,,,,,3080216004983,67351,,Carlsberg,3080216004983,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Carlsberg Carlsberg Classique -  1x50cl boite -  3080216004983</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Barquette de 12 Boites</p>,"<p>Cette Boissons, Bières,Carlsberg de la marque Carlsberg est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  1x50cl boite - Barquette de 12 Boites. Production fraîche.</p>",,Carlsberg Carlsberg Classique -  1x50cl boite -  Achat demi gros,"Boissons, Bières,Carlsberg,Carlsberg,3080216004983,demi gros gros","Cette Boissons, Bières,Carlsberg de la marque Carlsberg est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  1x50cl boite - Barquette de 12 Boites.",3080216004983-Carlsberg Classique -  1x50cl boite - ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/carls-50-can.jpg,0,"Fardeau:Barquette de 12 Boites,Unités par palette:1320,Unités par demi-palette:660,PCB:12,Degrés d'alcool:5.0,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
60,1,Carlsberg Elephant -  6x25cl - ,"Boissons, Bières,Carlsberg","4,8542",1,,0,,,,,3080216047072,15538,,Carlsberg,3080216047072,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Carlsberg Carlsberg Elephant -  6x25cl -  3080216047072</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Fardeau de 4 Packs</p>,"<p>Cette Boissons, Bières,Carlsberg de la marque Carlsberg est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  6x25cl - Fardeau de 4 Packs. Production fraîche.</p>",,Carlsberg Carlsberg Elephant -  6x25cl -  Achat demi gros,"Boissons, Bières,Carlsberg,Carlsberg,3080216047072,demi gros gros","Cette Boissons, Bières,Carlsberg de la marque Carlsberg est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  6x25cl - Fardeau de 4 Packs.",3080216047072-Carlsberg Elephant -  6x25cl - ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/carls-ele-25.jpg,0,"Fardeau:Fardeau de 4 Packs,Unités par palette:312,Unités par demi-palette:156,PCB:4,Degrés d'alcool:43138.,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
61,1,Carlsberg Elephant -  1x50cl boite - ,"Boissons, Bières,Carlsberg","1,4659",1,,0,,,,,3080216047102,15540,,Carlsberg,3080216047102,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Carlsberg Carlsberg Elephant -  1x50cl boite -  3080216047102</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Barquette de 12 Boites</p>,"<p>Cette Boissons, Bières,Carlsberg de la marque Carlsberg est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  1x50cl boite - Barquette de 12 Boites. Production fraîche.</p>",,Carlsberg Carlsberg Elephant -  1x50cl boite -  Achat demi gros,"Boissons, Bières,Carlsberg,Carlsberg,3080216047102,demi gros gros","Cette Boissons, Bières,Carlsberg de la marque Carlsberg est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  1x50cl boite - Barquette de 12 Boites.",3080216047102-Carlsberg Elephant -  1x50cl boite - ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/carls-ele-50-can.jpg,0,"Fardeau:Barquette de 12 Boites,Unités par palette:1320,Unités par demi-palette:660,PCB:12,Degrés d'alcool:43138.,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
62,1,Kanterbrau Blonde -  10x25cl ,"Boissons, Bières,Kanterbrau","4,0954",1,,0,,,,,3173600000194,65305,,Kanterbrau,3173600000194,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Kanterbrau Kanterbrau Blonde -  10x25cl  3173600000194</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Fardeau de 2Packs</p>,"<p>Cette Boissons, Bières,Kanterbrau de la marque Kanterbrau est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  10x25cl Fardeau de 2Packs. Production fraîche.</p>",,Kanterbrau Kanterbrau Blonde -  10x25cl  Achat demi gros,"Boissons, Bières,Kanterbrau,Kanterbrau,3173600000194,demi gros gros","Cette Boissons, Bières,Kanterbrau de la marque Kanterbrau est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  10x25cl Fardeau de 2Packs.",3173600000194-Kanterbrau Blonde -  10x25cl ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/kant-25.jpg,0,"Fardeau:Fardeau de 2Packs,Unités par palette:272,Unités par demi-palette:136,PCB:2,Degrés d'alcool:43135.,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
63,1,Kanterbrau Blonde -  6x33cl Packs - ,"Boissons, Bières,Kanterbrau","3,3243",1,,0,,,,,3173600001740,65029,,Kanterbrau,3173600001740,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Kanterbrau Kanterbrau Blonde -  6x33cl Packs -  3173600001740</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Barquette de 4 Packs</p>,"<p>Cette Boissons, Bières,Kanterbrau de la marque Kanterbrau est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  6x33cl Packs - Barquette de 4 Packs. Production fraîche.</p>",,Kanterbrau Kanterbrau Blonde -  6x33cl Packs -  Achat demi gros,"Boissons, Bières,Kanterbrau,Kanterbrau,3173600001740,demi gros gros","Cette Boissons, Bières,Kanterbrau de la marque Kanterbrau est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  6x33cl Packs - Barquette de 4 Packs.",3173600001740-Kanterbrau Blonde -  6x33cl Packs - ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/kant-33.jpg,0,"Fardeau:Barquette de 4 Packs,Unités par palette:520,Unités par demi-palette:260,PCB:4,Degrés d'alcool:43135.,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
64,1,Guinness Brune -  6x33cl Boites - ,"Boissons, Bières,Guinness","7,1406",1,,0,,,,,5000213002339,65336,,Guinness,5000213002339,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Guinness Guinness Brune -  6x33cl Boites -  5000213002339</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>10 mois.</strong></p><p>Le conditionnement est par Barquette de 4 Packs</p>,"<p>Cette Boissons, Bières,Guinness de la marque Guinness est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  6x33cl Boites - Barquette de 4 Packs. Production fraîche.</p>",,Guinness Guinness Brune -  6x33cl Boites -  Achat demi gros,"Boissons, Bières,Guinness,Guinness,5000213002339,demi gros gros","Cette Boissons, Bières,Guinness de la marque Guinness est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  6x33cl Boites - Barquette de 4 Packs.",5000213002339-Guinness Brune -  6x33cl Boites - ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/gui-bru-33-can.jpg,0,"Fardeau:Barquette de 4 Packs,Unités par palette:480,Unités par demi-palette:240,PCB:4,Degrés d'alcool:43135.,DLUO (mois):10",0,new,0,0,0,0,0,0,0,0
65,1,Guinness Brune -  1x50cl boite - ,"Boissons, Bières,Guinness","1,7856",1,,0,,,,,5000213101223,65335,,Guinness,5000213101223,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Guinness Guinness Brune -  1x50cl boite -  5000213101223</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>10 mois.</strong></p><p>Le conditionnement est par Barquette de 24 Boites</p>,"<p>Cette Boissons, Bières,Guinness de la marque Guinness est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  1x50cl boite - Barquette de 24 Boites. Production fraîche.</p>",,Guinness Guinness Brune -  1x50cl boite -  Achat demi gros,"Boissons, Bières,Guinness,Guinness,5000213101223,demi gros gros","Cette Boissons, Bières,Guinness de la marque Guinness est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  1x50cl boite - Barquette de 24 Boites.",5000213101223-Guinness Brune -  1x50cl boite - ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/gui-bru-50-can.jpg,0,"Fardeau:Barquette de 24 Boites,Unités par palette:1680,Unités par demi-palette:840,PCB:24,Degrés d'alcool:43135.,DLUO (mois):10",0,new,0,0,0,0,0,0,0,0
66,1,Guinness Original -  6x25cl ,"Boissons, Bières,Guinness","4,7024",1,,0,,,,,5000213016107,65489,,Guinness,5000213016107,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Guinness Guinness Original -  6x25cl  5000213016107</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Barquette de 4 Paniers</p>,"<p>Cette Boissons, Bières,Guinness de la marque Guinness est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  6x25cl Barquette de 4 Paniers. Production fraîche.</p>",,Guinness Guinness Original -  6x25cl  Achat demi gros,"Boissons, Bières,Guinness,Guinness,5000213016107,demi gros gros","Cette Boissons, Bières,Guinness de la marque Guinness est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  6x25cl Barquette de 4 Paniers.",5000213016107-Guinness Original -  6x25cl ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/gui-25.jpg,0,"Fardeau:Barquette de 4 Paniers,Unités par palette:364,Unités par demi-palette:182,PCB:4,Degrés d'alcool:5.0,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
67,1,Skoll Tuborg -  3x33cl ,"Boissons, Bières,Skoll","3,621",1,,0,,,,,3080216037462,15278,,Skoll,3080216037462,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Skoll Skoll Tuborg -  3x33cl  3080216037462</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Barquette de 8 Packs</p>,"<p>Cette Boissons, Bières,Skoll de la marque Skoll est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  3x33cl Barquette de 8 Packs. Production fraîche.</p>",,Skoll Skoll Tuborg -  3x33cl  Achat demi gros,"Boissons, Bières,Skoll,Skoll,3080216037462,demi gros gros","Cette Boissons, Bières,Skoll de la marque Skoll est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  3x33cl Barquette de 8 Packs.",3080216037462-Skoll Tuborg -  3x33cl ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/skoll-33.jpg,0,"Fardeau:Barquette de 8 Packs,Unités par palette:672,Unités par demi-palette:336,PCB:8,Degrés d'alcool:6.0,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
68,1,Skoll Tuborg -  6x33cl ,"Boissons, Bières,Skoll","7,1201",1,,0,,,,,3080216039312,65017,,Skoll,3080216039312,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Skoll Skoll Tuborg -  6x33cl  3080216039312</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Barquette de 4 Packs</p>,"<p>Cette Boissons, Bières,Skoll de la marque Skoll est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  6x33cl Barquette de 4 Packs. Production fraîche.</p>",,Skoll Skoll Tuborg -  6x33cl  Achat demi gros,"Boissons, Bières,Skoll,Skoll,3080216039312,demi gros gros","Cette Boissons, Bières,Skoll de la marque Skoll est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  6x33cl Barquette de 4 Packs.",3080216039312-Skoll Tuborg -  6x33cl ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/skoll-33.jpg,0,"Fardeau:Barquette de 4 Packs,Unités par palette:240,Unités par demi-palette:120,PCB:4,Degrés d'alcool:6.0,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
69,1,Skoll Tuborg -  1x66CL VR-,"Boissons, Bières,Skoll","2,3475",1,,0,,,,,3080216036991,67172,,Skoll,3080216036991,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Skoll Skoll Tuborg -  1x66CL VR- 3080216036991</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Barquette de 15 Bouteilles</p>,"<p>Cette Boissons, Bières,Skoll de la marque Skoll est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  1x66CL VR-Barquette de 15 Bouteilles. Production fraîche.</p>",,Skoll Skoll Tuborg -  1x66CL VR- Achat demi gros,"Boissons, Bières,Skoll,Skoll,3080216036991,demi gros gros","Cette Boissons, Bières,Skoll de la marque Skoll est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  1x66CL VR-Barquette de 15 Bouteilles.",3080216036991-Skoll Tuborg -  1x66CL VR-,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/skoll-66.jpg,0,"Fardeau:Barquette de 15 Bouteilles,Unités par palette:825,Unités par demi-palette:412,5,PCB:15,Degrés d'alcool:6.0,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
70,1,Skoll Tuborg -  1x50cl Boite - ,"Boissons, Bières,Skoll","1,6412",1,,0,,,,,3080216036960,65016,,Skoll,3080216036960,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Skoll Skoll Tuborg -  1x50cl Boite -  3080216036960</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Barquette de 12 Boite</p>,"<p>Cette Boissons, Bières,Skoll de la marque Skoll est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  1x50cl Boite - Barquette de 12 Boite. Production fraîche.</p>",,Skoll Skoll Tuborg -  1x50cl Boite -  Achat demi gros,"Boissons, Bières,Skoll,Skoll,3080216036960,demi gros gros","Cette Boissons, Bières,Skoll de la marque Skoll est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  1x50cl Boite - Barquette de 12 Boite.",3080216036960-Skoll Tuborg -  1x50cl Boite - ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/skoll-50-can.jpg,0,"Fardeau:Barquette de 12 Boite,Unités par palette:1320,Unités par demi-palette:660,PCB:12,Degrés d'alcool:6.0,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
71,1,Skoll Tuborg Ice Apple -  3x33cl ,"Boissons, Bières,Skoll","3,621",1,,0,,,,,3080216046389,14654,,Skoll,3080216046389,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Skoll Skoll Tuborg Ice Apple -  3x33cl  3080216046389</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>9 mois.</strong></p><p>Le conditionnement est par Barquette de 8 Packs</p>,"<p>Cette Boissons, Bières,Skoll de la marque Skoll est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  3x33cl Barquette de 8 Packs. Production fraîche.</p>",,Skoll Skoll Tuborg Ice Apple -  3x33cl  Achat demi gros,"Boissons, Bières,Skoll,Skoll,3080216046389,demi gros gros","Cette Boissons, Bières,Skoll de la marque Skoll est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  3x33cl Barquette de 8 Packs.",3080216046389-Skoll Tuborg Ice Apple -  3x33cl ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/skoll-apple-33.jpg,0,"Fardeau:Barquette de 8 Packs,Unités par palette:480,Unités par demi-palette:240,PCB:8,Degrés d'alcool:6.0,DLUO (mois):9",0,new,0,0,0,0,0,0,0,0
72,1,Skoll Tuborg Ice Apple -  6x33cl Boite - ,"Boissons, Bières,Skoll","1,6412",1,,0,,,,,3080216046501,14681,,Skoll,3080216046501,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Skoll Skoll Tuborg Ice Apple -  6x33cl Boite -  3080216046501</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>9 mois.</strong></p><p>Le conditionnement est par Barquette de 12 Packs</p>,"<p>Cette Boissons, Bières,Skoll de la marque Skoll est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  6x33cl Boite - Barquette de 12 Packs. Production fraîche.</p>",,Skoll Skoll Tuborg Ice Apple -  6x33cl Boite -  Achat demi gros,"Boissons, Bières,Skoll,Skoll,3080216046501,demi gros gros","Cette Boissons, Bières,Skoll de la marque Skoll est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  6x33cl Boite - Barquette de 12 Packs.",3080216046501-Skoll Tuborg Ice Apple -  6x33cl Boite - ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/skoll-apple-33.jpg,0,"Fardeau:Barquette de 12 Packs,Unités par palette:1320,Unités par demi-palette:660,PCB:12,Degrés d'alcool:6.0,DLUO (mois):9",0,new,0,0,0,0,0,0,0,0
73,1,Kronenbourg Pur Malt -  6 x 25cl ,"Boissons, Bières,Kronenbourg","3,3678",1,,0,,,,,3080210004408,65108,,Kronenbourg,3080210004408,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Kronenbourg Kronenbourg Pur Malt -  6 x 25cl  3080210004408</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Fardeau de 4 Packs</p>,"<p>Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  6 x 25cl Fardeau de 4 Packs. Production fraîche.</p>",,Kronenbourg Kronenbourg Pur Malt -  6 x 25cl  Achat demi gros,"Boissons, Bières,Kronenbourg,Kronenbourg,3080210004408,demi gros gros","Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  6 x 25cl Fardeau de 4 Packs.",3080210004408-Kronenbourg Pur Malt -  6 x 25cl ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/kro-malt-25.jpg,0,"Fardeau:Fardeau de 4 Packs,Unités par palette:416,Unités par demi-palette:208,PCB:4,Degrés d'alcool:.9,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
74,1,Kronenbourg Pur malt -  12 x 25 cl ,"Boissons, Bières,Kronenbourg","6,2537",1,,0,,,,,3080216047775,15831,,Kronenbourg,3080216047775,,1,,,,,100,1,,,col HT,"0,2",<p>Découvrez notre produit <strong>Kronenbourg Kronenbourg Pur malt -  12 x 25 cl  3080216047775</strong></p><p>Notre produit a une date limite d'utilisation optimale (DLUO) de <strong>12 mois.</strong></p><p>Le conditionnement est par Fardeau de 2 Packs</p>,"<p>Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel !</p> <p> Le conditionnement est de  12 x 25 cl Fardeau de 2 Packs. Production fraîche.</p>",,Kronenbourg Kronenbourg Pur malt -  12 x 25 cl  Achat demi gros,"Boissons, Bières,Kronenbourg,Kronenbourg,3080216047775,demi gros gros","Cette Boissons, Bières,Kronenbourg de la marque Kronenbourg est disponible sur MeyjeCorp à prix exceptionnel ! Le conditionnement est de  12 x 25 cl Fardeau de 2 Packs.",3080216047775-Kronenbourg Pur malt -  12 x 25 cl ,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/kro-malt-25.jpg,0,"Fardeau:Fardeau de 2 Packs,Unités par palette:208,Unités par demi-palette:104,PCB:2,Degrés d'alcool:.9,DLUO (mois):12",0,new,0,0,0,0,0,0,0,0
#REF!,1,#REF!,#REF!,#REF!,#REF!,#REF!,0,,,,,#REF!,#REF!,,#REF!,#REF!,,1,,,,,100,1,,,col HT,"0,2",#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,Livrable 4 jours ouvrés,Livrable 9 jours ouvrés,1,2018-03-10,2018-03-10,1,http://localhost/mcimages/kro-malt-long-33.jpg,0,#REF!,0,new,0,0,0,0,0,0,0,0
